Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-01084,2022-07-19,2022-07-20,Same Day,CUS-0407,Paul Rodriguez C,Consumer,Aurora,Colorado,West,Office Supplies,Binders,Folder Set,500.0,2,0.0,152.18
ORD-2023-01085,2023-07-04,2023-07-06,First Class,CUS-0019,Jennifer Scott Y,Consumer,Tucson,Arizona,West,Technology,Machines,HP LaserJet Printer,695.65,5,0.15,85.23
ORD-2023-01086,2023-09-09,2023-09-11,First Class,CUS-9376,Joshua Hill,Home Office,Virginia Beach,Virginia,East,Office Supplies,Art,Markers Set,178.09,6,0.15,43.92
ORD-2023-01087,2023-02-02,2023-02-08,Standard Class,CUS-7017,Susan Torres T,Consumer,Los Angeles,California,West,Technology,Accessories,Webcam,934.85,1,0.0,134.21
ORD-2023-01088,2023-02-10,2023-02-12,First Class,CUS-9183,Donald Clark F,Corporate,Springfield,Illinois,Central,Office Supplies,Storage,Storage Box,122.26,3,0.0,2.69
ORD-2023-01089,2023-05-01,2023-05-05,Second Class,CUS-0845,Steven King M,Corporate,Montgomery,Alabama,South,Office Supplies,Storage,File Cabinet,102.62,7,0.15,17.39
ORD-2022-01090,2022-10-05,2022-10-10,Standard Class,CUS-8849,Donna Flores,Consumer,Annapolis,Maryland,East,Technology,Copiers,Sharp Copier,569.4,3,0.0,150.39
ORD-2023-01091,2023-09-22,2023-09-26,Second Class,CUS-7456,Mark Lewis,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Wall Clock,361.21,9,0.1,56.01
ORD-2022-01092,2022-06-13,2022-06-19,Standard Class,CUS-6844,Kimberly Scott,Corporate,Hartford,Connecticut,East,Furniture,Tables,Conference Table,371.28,1,0.15,13.28
ORD-2022-01093,2022-09-22,2022-09-27,Standard Class,CUS-0093,Sandra Robinson,Consumer,Knoxville,Tennessee,South,Technology,Machines,All-in-One Printer,917.27,1,0.0,292.97
ORD-2023-01094,2023-05-19,2023-05-26,Standard Class,CUS-6356,Sarah Jones J,Corporate,Tucson,Arizona,West,Furniture,Tables,Folding Table,398.73,1,0.0,62.9
ORD-2022-01095,2022-04-15,2022-04-22,Standard Class,CUS-7911,David Rodriguez,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Supplies,Scissors,226.87,4,0.2,20.88
ORD-2022-01096,2022-02-01,2022-02-08,Standard Class,CUS-7828,Margaret Lopez Q,Consumer,Stamford,Connecticut,East,Technology,Accessories,USB Hub,384.36,1,0.15,12.03
ORD-2023-01097,2023-12-22,2023-12-26,Second Class,CUS-3466,Karen Sanchez N,Consumer,Denver,Colorado,West,Technology,Accessories,USB Hub,709.51,3,0.1,80.47
ORD-2023-01098,2023-12-01,2023-12-06,Second Class,CUS-6003,Patricia Lee J,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,Coat Rack,100.54,2,0.2,-1.71
ORD-2022-01099,2022-01-12,2022-01-12,Same Day,CUS-3327,Lisa Miller R,Corporate,Birmingham,Alabama,South,Furniture,Tables,Standing Desk,636.92,2,0.0,44.05
ORD-2023-01100,2023-01-25,2023-02-01,Standard Class,CUS-8277,Dorothy Lewis P,Home Office,Tampa,Florida,South,Office Supplies,Storage,File Cabinet,133.26,5,0.0,12.4
ORD-2023-01101,2023-10-13,2023-10-20,Standard Class,CUS-4989,Steven Lopez S,Corporate,Trenton,New Jersey,East,Technology,Machines,Brother Inkjet Printer,1480.41,3,0.1,362.63
ORD-2022-01102,2022-03-02,2022-03-07,Standard Class,CUS-3524,Daniel Wilson I,Home Office,Henderson,Nevada,West,Office Supplies,Envelopes,Padded Mailers,9.96,1,0.1,6.92
ORD-2022-01103,2022-11-03,2022-11-09,Standard Class,CUS-1354,Susan Brown H,Home Office,Shreveport,Louisiana,South,Technology,Copiers,Canon Copier,2600.0,2,0.1,709.86
ORD-2023-01104,2023-08-13,2023-08-16,Second Class,CUS-9828,Charles Jones D,Consumer,Sacramento,California,West,Office Supplies,Envelopes,Manila Envelopes,112.91,9,0.0,36.56
ORD-2023-01105,2023-08-20,2023-08-24,Second Class,CUS-9503,William Brown N,Consumer,Birmingham,Alabama,South,Technology,Copiers,Sharp Copier,1243.7,6,0.0,184.7
ORD-2023-01106,2023-12-02,2023-12-05,First Class,CUS-1286,Richard Gonzalez,Home Office,Stamford,Connecticut,East,Furniture,Tables,Round Table,216.41,1,0.0,68.61
ORD-2023-01107,2023-07-24,2023-07-28,Second Class,CUS-7508,Matthew Moore F,Corporate,Birmingham,Alabama,South,Furniture,Chairs,Ergonomic Mesh Chair,624.5,1,0.1,150.45
ORD-2022-01108,2022-09-13,2022-09-20,Standard Class,CUS-4924,Mark Scott T,Consumer,Atlanta,Georgia,South,Office Supplies,Envelopes,Business Envelopes,54.35,3,0.0,23.44
ORD-2023-01109,2023-07-27,2023-08-01,Standard Class,CUS-2741,Ashley Martinez F,Home Office,Worcester,Massachusetts,East,Furniture,Bookcases,5-Shelf Bookcase,232.23,7,0.0,42.26
ORD-2023-01110,2023-03-11,2023-03-16,Standard Class,CUS-6225,Joseph Jones R,Corporate,Aurora,Colorado,West,Furniture,Tables,Round Table,1200.0,5,0.1,51.22
ORD-2022-01111,2022-09-23,2022-09-29,Standard Class,CUS-7291,John Allen Z,Consumer,Naperville,Illinois,Central,Office Supplies,Envelopes,Manila Envelopes,108.39,1,0.1,35.5
ORD-2023-01112,2023-05-08,2023-05-13,Standard Class,CUS-5548,Jennifer Young F,Corporate,Rochester,Minnesota,Central,Furniture,Chairs,Executive Office Chair,455.17,2,0.0,63.27
ORD-2023-01113,2023-10-08,2023-10-13,Standard Class,CUS-7456,Mark Lewis,Consumer,Richmond,Virginia,East,Furniture,Furnishings,Picture Frame,997.4,1,0.0,140.76
ORD-2022-01114,2022-04-24,2022-04-30,Standard Class,CUS-8625,James Taylor R,Corporate,Colorado Springs,Colorado,West,Technology,Phones,iPhone Pro,761.92,6,0.0,46.6
ORD-2022-01115,2022-12-28,2022-12-30,First Class,CUS-0504,Dorothy Smith Y,Consumer,Milwaukee,Wisconsin,Central,Furniture,Bookcases,3-Shelf Bookcase,560.84,3,0.0,146.11
ORD-2022-01116,2022-10-24,2022-10-30,Standard Class,CUS-3885,Linda Thomas Q,Corporate,Worcester,Massachusetts,East,Furniture,Tables,Corner Desk,665.85,6,0.1,95.95
ORD-2023-01117,2023-09-26,2023-09-27,Same Day,CUS-3709,Emily Scott T,Corporate,Tampa,Florida,South,Technology,Copiers,Sharp Copier,2000.0,1,0.0,191.18
ORD-2023-01118,2023-12-22,2023-12-29,Standard Class,CUS-0845,Steven King M,Corporate,Rochester,Minnesota,Central,Office Supplies,Labels,File Labels,156.73,1,0.3,8.71
ORD-2022-01119,2022-02-26,2022-03-01,First Class,CUS-0205,Karen Martin,Consumer,Chicago,Illinois,Central,Furniture,Chairs,Executive Office Chair,359.41,2,0.0,96.33
ORD-2022-01120,2022-04-05,2022-04-07,First Class,CUS-4359,Joseph Williams Q,Consumer,Madison,Wisconsin,Central,Furniture,Tables,Conference Table,886.47,2,0.3,-29.05
ORD-2022-01121,2022-11-04,2022-11-10,Standard Class,CUS-9656,Richard Miller G,Corporate,Green Bay,Wisconsin,Central,Technology,Copiers,Sharp Copier,1613.38,12,0.2,7.59
ORD-2022-01122,2022-07-15,2022-07-18,First Class,CUS-1904,Emily Sanchez B,Corporate,Saint Paul,Minnesota,Central,Furniture,Chairs,Ergonomic Mesh Chair,988.66,11,0.0,313.59
ORD-2022-01123,2022-09-07,2022-09-14,Standard Class,CUS-5322,Anthony Anderson L,Corporate,Baltimore,Maryland,East,Furniture,Chairs,Ergonomic Mesh Chair,637.6,1,0.0,156.76
ORD-2022-01124,2022-07-24,2022-07-29,Standard Class,CUS-9503,William Brown N,Corporate,Colorado Springs,Colorado,West,Office Supplies,Storage,Storage Box,50.6,2,0.0,21.29
ORD-2023-01125,2023-09-23,2023-09-30,Standard Class,CUS-4359,Joseph Williams Q,Consumer,Atlanta,Georgia,South,Office Supplies,Supplies,Push Pins,466.38,4,0.1,69.26
ORD-2022-01126,2022-07-05,2022-07-08,Second Class,CUS-7561,Ashley Walker Y,Corporate,Fort Worth,Texas,Central,Furniture,Furnishings,Coat Rack,152.88,1,0.0,27.62
ORD-2022-01127,2022-12-15,2022-12-22,Standard Class,CUS-5121,Joshua Gonzalez V,Home Office,Atlanta,Georgia,South,Office Supplies,Art,Colored Pencils,209.08,4,0.0,87.5
ORD-2023-01128,2023-03-06,2023-03-13,Standard Class,CUS-4126,Charles Sanchez R,Home Office,Reno,Nevada,West,Furniture,Chairs,Conference Chair,167.36,6,0.0,29.97
ORD-2022-01129,2022-04-06,2022-04-13,Standard Class,CUS-1260,Robert Perez Y,Consumer,Minneapolis,Minnesota,Central,Technology,Accessories,Keyboard,486.87,1,0.0,101.57
ORD-2023-01130,2023-04-06,2023-04-12,Standard Class,CUS-6227,Andrew Torres D,Home Office,Sacramento,California,West,Office Supplies,Envelopes,Manila Envelopes,164.23,2,0.0,14.98
ORD-2023-01131,2023-01-06,2023-01-09,Second Class,CUS-2352,Patricia Hernandez A,Corporate,Orlando,Florida,South,Furniture,Bookcases,3-Shelf Bookcase,395.71,2,0.3,77.29
ORD-2022-01132,2022-08-23,2022-08-28,Standard Class,CUS-1904,Emily Sanchez B,Consumer,Seattle,Washington,West,Furniture,Chairs,Ergonomic Mesh Chair,536.07,4,0.0,101.86
ORD-2022-01133,2022-05-25,2022-05-29,Second Class,CUS-2741,Ashley Martinez F,Consumer,Huntsville,Alabama,South,Technology,Copiers,Ricoh Copier,1863.61,4,0.1,367.4
ORD-2022-01134,2022-11-18,2022-11-23,Standard Class,CUS-2760,Margaret Hill H,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,Business Envelopes,235.91,1,0.1,-9.6
ORD-2022-01135,2022-04-28,2022-04-30,First Class,CUS-9656,Richard Miller G,Home Office,Virginia Beach,Virginia,East,Technology,Accessories,Cable Kit,421.57,2,0.0,20.73
ORD-2023-01136,2023-11-28,2023-11-30,First Class,CUS-8127,Jessica Thomas,Consumer,Newark,New Jersey,East,Furniture,Furnishings,Coat Rack,1075.31,4,0.2,-5.09
ORD-2022-01137,2022-07-02,2022-07-04,First Class,CUS-5286,James Davis M,Corporate,San Francisco,California,West,Furniture,Chairs,Conference Chair,990.59,5,0.0,69.66
ORD-2022-01138,2022-02-04,2022-02-10,Standard Class,CUS-3587,Steven Garcia O,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Folding Chair,114.61,2,0.1,39.77
ORD-2023-01139,2023-04-07,2023-04-12,Second Class,CUS-7714,Patricia Davis F,Consumer,San Diego,California,West,Technology,Accessories,Monitor Stand,826.52,1,0.0,203.27
ORD-2023-01140,2023-09-04,2023-09-10,Standard Class,CUS-5843,Margaret Scott E,Consumer,Los Angeles,California,West,Office Supplies,Paper,Card Stock,221.23,3,0.0,86.64
ORD-2023-01141,2023-03-05,2023-03-09,Second Class,CUS-1904,Emily Sanchez B,Consumer,Atlanta,Georgia,South,Technology,Accessories,Cable Kit,323.15,4,0.0,104.17
ORD-2022-01142,2022-04-23,2022-04-26,First Class,CUS-4459,Jennifer Harris S,Corporate,Henderson,Nevada,West,Office Supplies,Paper,Copy Paper,379.49,1,0.1,39.12
ORD-2023-01143,2023-09-12,2023-09-18,Standard Class,CUS-5312,Emily Nguyen,Consumer,Seattle,Washington,West,Office Supplies,Binders,Presentation Binder,111.97,12,0.0,14.26
ORD-2022-01144,2022-08-08,2022-08-12,Second Class,CUS-3587,Steven Garcia O,Home Office,Chicago,Illinois,Central,Technology,Phones,Desk Phone,566.66,9,0.15,61.92
ORD-2023-01145,2023-04-05,2023-04-11,Standard Class,CUS-2431,Elizabeth Wilson Q,Home Office,Worcester,Massachusetts,East,Office Supplies,Storage,File Cabinet,109.93,4,0.1,-16.59
ORD-2022-01146,2022-10-12,2022-10-18,Standard Class,CUS-5121,Joshua Gonzalez V,Corporate,Raleigh,North Carolina,South,Office Supplies,Binders,Report Cover,166.18,4,0.1,15.55
ORD-2022-01147,2022-04-09,2022-04-12,Second Class,CUS-2673,Thomas Taylor,Corporate,Salem,Oregon,West,Office Supplies,Paper,Copy Paper,52.52,1,0.0,15.75
ORD-2022-01148,2022-04-01,2022-04-04,First Class,CUS-5654,David Rodriguez H,Consumer,San Jose,California,West,Office Supplies,Envelopes,Business Envelopes,39.89,2,0.0,9.18
ORD-2023-01149,2023-08-04,2023-08-11,Standard Class,CUS-6718,Ashley Johnson A,Consumer,Arlington,Virginia,East,Furniture,Bookcases,5-Shelf Bookcase,1369.68,1,0.0,220.44
ORD-2022-01150,2022-08-23,2022-08-29,Standard Class,CUS-2221,Joshua Hernandez K,Consumer,Rochester,New York,East,Office Supplies,Envelopes,Manila Envelopes,64.12,5,0.0,-6.73
ORD-2022-01151,2022-10-14,2022-10-20,Standard Class,CUS-7691,William Taylor J,Consumer,Grand Rapids,Michigan,Central,Technology,Copiers,Ricoh Copier,301.43,1,0.3,-41.69
ORD-2022-01152,2022-10-13,2022-10-19,Standard Class,CUS-6844,Kimberly Scott,Consumer,Madison,Wisconsin,Central,Office Supplies,Fasteners,Stapler,29.31,3,0.3,-15.29
ORD-2023-01153,2023-01-02,2023-01-08,Standard Class,CUS-7828,Margaret Lopez Q,Corporate,Memphis,Tennessee,South,Furniture,Bookcases,Stackable Bookcase,183.54,1,0.0,34.98
ORD-2023-01154,2023-11-15,2023-11-21,Standard Class,CUS-3814,Jessica Taylor A,Corporate,Rochester,New York,East,Technology,Accessories,Webcam,231.18,1,0.1,32.42
ORD-2022-01155,2022-06-26,2022-07-01,Standard Class,CUS-2221,Joshua Hernandez K,Home Office,Bloomington,Indiana,Central,Technology,Phones,Wireless Headset,1906.29,6,0.2,431.92
ORD-2023-01156,2023-11-08,2023-11-10,First Class,CUS-7714,Patricia Davis F,Corporate,Aurora,Colorado,West,Office Supplies,Binders,Folder Set,368.15,3,0.1,27.59
ORD-2022-01157,2022-03-07,2022-03-11,Second Class,CUS-0694,Michael Thompson T,Consumer,New Haven,Connecticut,East,Technology,Machines,Brother Inkjet Printer,236.43,5,0.15,16.55
ORD-2023-01158,2023-10-19,2023-10-26,Standard Class,CUS-4989,Steven Lopez S,Home Office,Miami,Florida,South,Technology,Machines,Brother Inkjet Printer,2600.0,1,0.0,495.09
ORD-2022-01159,2022-02-03,2022-02-08,Standard Class,CUS-4013,James Smith,Corporate,Henderson,Nevada,West,Technology,Phones,Google Pixel,899.26,8,0.0,115.79
ORD-2023-01160,2023-03-04,2023-03-10,Standard Class,CUS-6334,Daniel Thompson,Corporate,Rockville,Maryland,East,Technology,Machines,HP LaserJet Printer,316.17,8,0.1,14.38
ORD-2022-01161,2022-08-12,2022-08-17,Second Class,CUS-0563,Linda Davis,Corporate,Tucson,Arizona,West,Technology,Machines,All-in-One Printer,69.39,1,0.0,-9.26
ORD-2023-01162,2023-06-16,2023-06-18,First Class,CUS-8876,Daniel Ramirez I,Consumer,Spokane,Washington,West,Technology,Phones,Google Pixel,2000.0,1,0.0,660.93
ORD-2023-01163,2023-11-27,2023-12-01,Second Class,CUS-7935,Barbara Jones P,Home Office,Mesa,Arizona,West,Office Supplies,Storage,Magazine Rack,54.0,2,0.2,-9.93
ORD-2022-01164,2022-10-12,2022-10-19,Standard Class,CUS-7508,Jessica Scott Y,Corporate,Boston,Massachusetts,East,Technology,Copiers,Canon Copier,178.64,1,0.3,3.64
ORD-2023-01165,2023-11-26,2023-11-28,First Class,CUS-9656,Donald Thomas E,Home Office,Saint Paul,Minnesota,Central,Office Supplies,Binders,Folder Set,371.92,4,0.15,16.58
ORD-2023-01166,2023-12-21,2023-12-28,Standard Class,CUS-5312,Emily Nguyen,Consumer,Knoxville,Tennessee,South,Furniture,Bookcases,Corner Bookcase,1950.0,2,0.1,86.5
ORD-2022-01167,2022-09-11,2022-09-17,Standard Class,CUS-5286,James Davis M,Consumer,Spokane,Washington,West,Technology,Accessories,Cable Kit,1551.1,3,0.0,96.42
ORD-2022-01168,2022-05-18,2022-05-25,Standard Class,CUS-8853,Matthew Hill J,Corporate,Phoenix,Arizona,West,Office Supplies,Storage,Desk Organizer,198.22,1,0.3,9.68
ORD-2023-01169,2023-01-20,2023-01-25,Standard Class,CUS-9219,Susan Sanchez Z,Home Office,Chicago,Illinois,Central,Furniture,Tables,Round Table,492.45,11,0.0,187.07
ORD-2023-01170,2023-02-08,2023-02-14,Standard Class,CUS-5131,Christopher Flores Z,Consumer,Tampa,Florida,South,Furniture,Tables,Conference Table,605.66,3,0.0,114.26
ORD-2022-01171,2022-03-12,2022-03-18,Standard Class,CUS-1209,Charles Brown P,Home Office,Savannah,Georgia,South,Furniture,Chairs,Conference Chair,561.57,1,0.0,136.45
ORD-2023-01172,2023-07-28,2023-08-03,Standard Class,CUS-5494,Nancy Torres A,Corporate,New Orleans,Louisiana,South,Technology,Accessories,Cable Kit,641.79,3,0.3,59.08
ORD-2022-01173,2022-07-15,2022-07-18,Second Class,CUS-1764,Nancy Lewis O,Consumer,Boston,Massachusetts,East,Office Supplies,Envelopes,Manila Envelopes,137.23,5,0.1,42.39
ORD-2023-01174,2023-05-18,2023-05-25,Standard Class,CUS-1860,Margaret Wilson L,Consumer,Henderson,Nevada,West,Office Supplies,Supplies,Glue Sticks,120.08,3,0.0,21.33
ORD-2023-01175,2023-11-02,2023-11-07,Standard Class,CUS-2741,Ashley Martinez F,Home Office,Henderson,Nevada,West,Technology,Accessories,USB Hub,364.49,2,0.1,44.09
ORD-2022-01176,2022-06-04,2022-06-10,Standard Class,CUS-8876,Daniel Ramirez I,Corporate,Stamford,Connecticut,East,Technology,Phones,iPhone Pro,409.43,5,0.3,46.53
ORD-2023-01177,2023-04-14,2023-04-16,First Class,CUS-6746,Anthony Robinson J,Consumer,Trenton,New Jersey,East,Office Supplies,Labels,File Labels,32.59,2,0.0,5.87
ORD-2023-01178,2023-03-10,2023-03-15,Second Class,CUS-5843,Margaret Scott E,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,Rubber Bands,93.36,5,0.3,5.1
ORD-2023-01179,2023-01-11,2023-01-17,Standard Class,CUS-5654,David Rodriguez H,Home Office,San Diego,California,West,Office Supplies,Fasteners,Binder Clips,45.8,2,0.3,10.53
ORD-2023-01180,2023-06-08,2023-06-15,Standard Class,CUS-9751,Thomas Scott L,Consumer,Hartford,Connecticut,East,Furniture,Bookcases,Stackable Bookcase,158.2,5,0.0,37.93
ORD-2023-01181,2023-01-04,2023-01-11,Standard Class,CUS-0563,Linda Davis,Home Office,Bloomington,Indiana,Central,Office Supplies,Art,Markers Set,116.63,8,0.15,-9.84
ORD-2022-01182,2022-03-10,2022-03-16,Standard Class,CUS-3487,Sandra King K,Consumer,Knoxville,Tennessee,South,Technology,Copiers,Ricoh Copier,1248.58,5,0.0,192.71
ORD-2022-01183,2022-05-23,2022-05-28,Standard Class,CUS-9376,Joshua Hill,Home Office,Green Bay,Wisconsin,Central,Office Supplies,Fasteners,Paper Clips,263.2,7,0.3,-26.15
ORD-2023-01184,2023-08-23,2023-08-28,Second Class,CUS-0211,Lisa Perez,Consumer,Seattle,Washington,West,Furniture,Bookcases,Corner Bookcase,108.89,2,0.15,37.28
ORD-2023-01185,2023-02-05,2023-02-07,First Class,CUS-5755,Linda Torres S,Home Office,San Francisco,California,West,Technology,Machines,Brother Inkjet Printer,185.76,7,0.1,6.53
ORD-2023-01186,2023-09-02,2023-09-09,Standard Class,CUS-3466,Karen Sanchez N,Consumer,Green Bay,Wisconsin,Central,Furniture,Bookcases,Stackable Bookcase,811.87,2,0.0,211.99
ORD-2022-01187,2022-09-11,2022-09-17,Standard Class,CUS-5799,William Robinson M,Home Office,Chicago,Illinois,Central,Technology,Copiers,Ricoh Copier,233.53,2,0.2,-2.13
ORD-2022-01188,2022-02-04,2022-02-09,Standard Class,CUS-9548,William Wright X,Corporate,Reno,Nevada,West,Office Supplies,Supplies,Scissors,84.39,7,0.15,6.95
ORD-2023-01189,2023-11-21,2023-11-23,First Class,CUS-6334,Daniel Thompson,Corporate,Atlanta,Georgia,South,Furniture,Furnishings,Wall Clock,772.12,2,0.0,172.77
ORD-2022-01190,2022-10-26,2022-10-31,Standard Class,CUS-0894,Elizabeth Hernandez G,Corporate,Worcester,Massachusetts,East,Technology,Accessories,USB Hub,307.04,12,0.0,47.1
ORD-2022-01191,2022-05-20,2022-05-26,Standard Class,CUS-8283,Andrew Torres,Home Office,Portland,Oregon,West,Furniture,Chairs,Folding Chair,416.14,6,0.2,29.85
ORD-2022-01192,2022-07-12,2022-07-18,Standard Class,CUS-8625,James Taylor R,Consumer,Cincinnati,Ohio,Central,Office Supplies,Envelopes,Manila Envelopes,43.43,5,0.0,28.01
ORD-2022-01193,2022-08-20,2022-08-23,Second Class,CUS-4416,Thomas Williams V,Home Office,Shreveport,Louisiana,South,Furniture,Chairs,Stacking Chair,236.43,3,0.0,68.3
ORD-2023-01194,2023-09-24,2023-10-01,Standard Class,CUS-6746,Anthony Robinson J,Consumer,Huntsville,Alabama,South,Technology,Accessories,Cable Kit,661.91,2,0.1,103.68
ORD-2023-01195,2023-02-09,2023-02-16,Standard Class,CUS-4765,Joshua Jones Q,Corporate,Salem,Oregon,West,Furniture,Chairs,Executive Office Chair,85.56,3,0.15,3.1
ORD-2022-01196,2022-04-27,2022-05-02,Second Class,CUS-6795,Ashley Wilson B,Consumer,Tucson,Arizona,West,Furniture,Tables,Standing Desk,544.09,1,0.0,194.42
ORD-2023-01197,2023-01-13,2023-01-20,Standard Class,CUS-1260,Robert Perez Y,Consumer,Tacoma,Washington,West,Technology,Phones,Wireless Headset,403.61,1,0.0,10.28
ORD-2022-01198,2022-04-06,2022-04-11,Standard Class,CUS-7714,Patricia Davis F,Consumer,Rockville,Maryland,East,Office Supplies,Supplies,Push Pins,196.42,1,0.0,45.01
ORD-2023-01199,2023-12-13,2023-12-18,Standard Class,CUS-7643,Michael Miller,Consumer,Richmond,Virginia,East,Furniture,Bookcases,Corner Bookcase,594.8,1,0.0,181.51
ORD-2023-01200,2023-11-08,2023-11-10,First Class,CUS-8774,Mary Scott J,Consumer,Richmond,Virginia,East,Office Supplies,Fasteners,Stapler,488.79,2,0.1,133.61
ORD-2022-01201,2022-01-07,2022-01-09,First Class,CUS-8247,Sarah Jones S,Home Office,Nashville,Tennessee,South,Furniture,Bookcases,Stackable Bookcase,338.24,3,0.2,60.98
ORD-2022-01202,2022-07-14,2022-07-17,First Class,CUS-0056,Nancy Anderson C,Consumer,Charlotte,North Carolina,South,Furniture,Chairs,Conference Chair,271.29,6,0.0,86.54
ORD-2022-01203,2022-05-01,2022-05-08,Standard Class,CUS-6880,William Hernandez,Corporate,Springfield,Illinois,Central,Technology,Machines,All-in-One Printer,565.18,3,0.1,141.47
ORD-2023-01204,2023-07-18,2023-07-24,Standard Class,CUS-2760,Margaret Hill H,Corporate,Aurora,Colorado,West,Technology,Copiers,Xerox Machine,791.51,2,0.0,166.54
ORD-2022-01205,2022-08-17,2022-08-20,First Class,CUS-8932,Emily Ramirez A,Corporate,Boston,Massachusetts,East,Office Supplies,Fasteners,Stapler,131.28,6,0.2,9.69
ORD-2022-01206,2022-03-01,2022-03-06,Standard Class,CUS-0211,Lisa Perez,Consumer,Baton Rouge,Louisiana,South,Office Supplies,Storage,Magazine Rack,104.33,10,0.3,26.76
ORD-2023-01207,2023-03-03,2023-03-09,Standard Class,CUS-0504,Dorothy Smith Y,Consumer,Fort Wayne,Indiana,Central,Furniture,Furnishings,Coat Rack,174.51,4,0.0,29.69
ORD-2022-01208,2022-02-04,2022-02-09,Second Class,CUS-4697,Steven Miller T,Consumer,Portland,Oregon,West,Technology,Copiers,Xerox Machine,241.25,1,0.0,54.82
ORD-2022-01209,2022-08-02,2022-08-05,First Class,CUS-1021,David Allen D,Corporate,Columbus,Ohio,Central,Furniture,Bookcases,Stackable Bookcase,124.54,6,0.0,29.32
ORD-2022-01210,2022-01-28,2022-01-31,Second Class,CUS-4187,Anthony Clark,Corporate,Salem,Oregon,West,Furniture,Chairs,Executive Office Chair,1200.0,2,0.1,165.63
ORD-2023-01211,2023-03-07,2023-03-13,Standard Class,CUS-9376,Joshua Hill,Consumer,Augusta,Georgia,South,Furniture,Bookcases,Stackable Bookcase,113.13,1,0.3,27.31
